timestamp,DecibelSource
1661947741825,8.897392788475129
1661947741865,1.2104369272477575
1661947741906,-1.7019386218305415
1661947742106,-1.911321965063938
1661947742145,0.7910045458949895
1661947742727,-13.96005508894838
1661947743330,-9.458419674128935
1661947743366,2.007442654049836
1661947743410,21.713786987023447
1661947743445,22.8893829563216
1661947743485,25.27241388899071
1661947743526,44.83356448235084
1661947743586,44.37222649232429
1661947743625,41.772392313912576
1661947743665,40.15547514092792
1661947743706,37.80078913990195
1661947743746,45.15521115539059
1661947743786,47.45734154677939
1661947743825,41.043094646249884
1661947743865,37.64473901960049
1661947743905,36.03656695810538
1661947743945,43.88844923657356
1661947743985,44.92898663409189
1661947744025,45.16823385641076
1661947744065,38.08422517534438
1661947744105,46.92323635443444
1661947744146,49.20297155633872
1661947744185,48.278621611992506
1661947744225,46.658936484031834
1661947744266,40.08826569143747
1661947744306,46.97614010515663
1661947744345,49.359883796985
1661947744385,45.724048111953024
1661947744425,43.89717248108206
1661947744465,46.778213048129885
1661947744505,46.33802907558592
1661947744545,41.752296520181176
1661947744585,42.29465071136289
1661947744625,44.8468681003901
1661947744665,45.15579707814041
1661947744705,42.647087773391625
1661947744745,42.48696023220663
1661947744785,44.7635493303763
1661947744846,42.91625882906004
1661947744886,37.44183452484222
1661947744925,34.96809999319555
1661947744966,30.080604849483453
1661947745005,25.184757494253283
1661947745046,13.035552165585923
1661947745085,5.3454734561481825
1661947745125,3.6575532530063635
1661947745166,3.0489041647721926
1661947745205,3.2701665578048527
1661947745245,4.017043360050954
1661947745285,3.2530120464196592
1661947745326,4.882862521777057
1661947745366,3.8445182403612277
1661947745405,4.068631960545756
1661947745445,2.9246375183316973
1661947745485,18.77645110706577
1661947745525,35.497916271741936
1661947745566,34.43547864825136
1661947745605,39.13665785643048
1661947745645,35.666077298948636
1661947745685,29.764937796172227
1661947745725,34.73617046675202
1661947745765,39.17724245121254
1661947745806,38.53455690413731
1661947745845,43.05664010725706
1661947745885,40.88013728303676
1661947745925,40.27487328249164
1661947745966,43.85604618022975
1661947746006,40.5981421236925
1661947746046,42.32397358094631
1661947746085,46.30965194641601
1661947746146,43.415768539712126
1661947746186,38.12398520024999
1661947746225,32.926555208241
1661947746266,29.974480651410907
1661947746305,13.15708011119794
1661947746346,6.454420079637191
1661947746389,39.42275554741399
1661947746429,50.274717518490746
1661947746469,54.41172816865617
1661947746508,56.14403644398998
1661947746548,52.58328984357769
1661947746588,56.39079218436288
1661947746628,54.77536552148858
1661947746665,54.23371278846626
1661947746706,50.2852700988375
1661947746745,45.43857742840331
1661947746785,49.363198233362624
1661947746828,45.72679090712989
1661947746866,49.69651109355751
1661947746905,50.74279090966193
1661947746948,49.45630051558312
1661947746988,51.728924548933044
1661947747028,52.62452040596137
1661947747065,56.45544353098255
1661947747105,50.40123199277908
1661947747145,45.76772130613415
1661947747185,49.70919326142514
1661947747225,52.98641004540161
1661947747265,50.30582260086401
1661947747306,44.26748438155529
1661947747345,43.003950546517444
1661947747408,54.89202748864702
1661947747448,57.72805577837175
1661947747488,57.62160503447399
1661947747528,57.81374670196573
1661947747566,54.063691642235824
