timestamp,DecibelSource
1661947727293,13.019031227215372
1661947727328,12.31129055487573
1661947727370,11.147758417664054
1661947727411,11.817172307655246
1661947727452,11.802403408408331
1661947727494,8.721628820586956
1661947727529,9.910702894023974
1661947727568,12.45451113780753
1661947727608,11.73688289558485
1661947727647,13.490747930944709
1661947727687,12.827007044080307
1661947727727,13.35792101923193
1661947727767,13.879081485697382
1661947727807,11.491248135600355
1661947727848,12.897946591876316
1661947727889,10.429788855488011
1661947727930,9.233227480663356
1661947727972,9.217631293870744
1661947728013,8.516257574984344
1661947728053,10.818402419037263
1661947728093,12.645554886724126
1661947728132,9.894841226860382
1661947728175,9.480157610866664
1661947728215,10.08846300689958
1661947728253,11.574793828735539
1661947728293,12.516051168422809
1661947728334,12.385126337827721
1661947728371,12.396625945087374
1661947728413,13.531552804476007
1661947728453,15.660939476015582
1661947728491,34.597228496180364
1661947728532,44.279275610504214
1661947728569,45.55761367850109
1661947728613,32.72502416914653
1661947728651,29.08419664927658
1661947728696,26.305379874089965
1661947728735,40.699395645866865
1661947728772,44.43307522739231
1661947728810,37.85029126368948
1661947728847,35.03464096204094
1661947728887,31.457589325574688
1661947728929,48.05428001895016
1661947728967,50.03541381800642
1661947729011,46.56683027238036
1661947729054,42.24516267332217
1661947729093,47.66502202983406
1661947729133,48.933579468829905
1661947729173,49.15679855005664
1661947729211,45.14244340457768
1661947729253,37.07965603520151
1661947729293,47.21935948229103
1661947729332,46.311409829118645
1661947729372,46.01062517569442
1661947729412,45.88156267203749
1661947729451,53.31158962669322
1661947729493,48.874156257226105
1661947729528,44.190061065147646
1661947729572,47.37864096986969
1661947729615,51.74363284601175
1661947729651,50.719354833756555
1661947729695,52.25227877587561
1661947729733,50.024327220641254
1661947729767,49.27450472078359
1661947729813,41.905241828805444
1661947729854,38.97890101420075
1661947729896,35.310819212948054
1661947729934,34.37947028056452
1661947729974,32.474081719478015
1661947730012,25.19311487699897
1661947730055,23.616539701305364
1661947730092,17.864423569850526
1661947730133,14.596557037953295
1661947730174,13.49107854069802
1661947730215,13.226762803493369
1661947730252,14.743880734654514
1661947730288,15.325276148527697
1661947730333,15.9286003488796
1661947730374,13.902399905901536
1661947730413,11.908079505284725
1661947730454,17.041437049650288
1661947730493,34.66161978057743
1661947730532,38.40776432694512
1661947730573,40.10800360392611
1661947730613,29.95969050923506
1661947730632,25.521292791266266
1661947730676,40.06770082135793
1661947730710,50.25885543235337
1661947730750,42.253498146893904
1661947730795,50.508643656554895
1661947730834,49.92224706873456
1661947730873,44.97428728971439
1661947730915,49.08799847568355
1661947730954,50.83600521524451
1661947730989,48.64899000299289
1661947731031,44.898378890689244
1661947731073,46.78133390097293
1661947731113,42.28851721140596
1661947731153,39.959000633873515
1661947731193,32.60998647597095
1661947731235,23.340329579391987
1661947731274,20.122559982677586
1661947731311,26.22561147743864
1661947731353,54.96563187496625
1661947731393,58.53922285107119
1661947731427,61.19181475523992
1661947731473,59.699552137149354
1661947731510,59.74773521419553
1661947731547,59.46071220456362
1661947731591,58.52819690663245
1661947731630,55.80988949666127
1661947731674,55.450414906787685
1661947731711,52.13341784908033
1661947731752,50.73341272087595
1661947731793,46.64311773292121
1661947731835,53.81393996171879
1661947731875,49.91417146640853
1661947731907,52.80012056583025
1661947731953,54.74005975192171
1661947731994,60.276593525546744
1661947732033,57.202633715479536
1661947732073,54.07947695506704
1661947732114,50.61784545084659
1661947732153,56.01900784235964
1661947732193,57.763907775184535
1661947732254,52.51927996843683
1661947732295,47.54874548222307
1661947732330,42.19435459849868
1661947732374,40.65863142343984
1661947732415,38.74425112698209
1661947732452,37.650221719338845
1661947732493,38.46966531643297
1661947732536,54.11392189328849
1661947732573,54.403090535279006
1661947732613,54.89440187367081
1661947732653,57.9434306952941
1661947732695,56.91331095934192
1661947732735,53.949622240303825
1661947732772,50.38922648959555
1661947732815,47.11327909795371
1661947732855,61.807994145222516
1661947732896,59.99895223666223
1661947732935,56.53288534916916
1661947732972,53.05711665797403
1661947733016,49.660197580985596
1661947733053,51.42272885683096
1661947733091,45.01864276586695
1661947733127,53.47388894305631
1661947733173,43.02363966653167
1661947733214,39.69892093211315
1661947733254,34.163151391011496
1661947733289,54.40617418003164
1661947733333,56.41432939972905
1661947733374,49.999098474566885
1661947733413,51.94493742508364
1661947733452,56.30973796482935
1661947733493,50.82019161367947
1661947733532,46.48315825751154
1661947733572,52.39796792332961
1661947733614,50.702539166368375
1661947733649,48.33928586318818
1661947733693,51.56422124107997
1661947733732,49.85274461166169
1661947733776,48.46376638897801
1661947733813,50.63964766430235
1661947733852,49.19709995248312
1661947733896,54.082433938073606
1661947733933,54.04522129609079
1661947733976,45.938020428019115
1661947734015,41.47211276754171
1661947734055,41.5019411659506
1661947734096,49.30698921739833
1661947734133,46.46174423044325
1661947734175,47.402913039141445
1661947734215,51.32866453887159
1661947734255,47.589122655561
1661947734295,39.637735636439785
1661947734331,46.7240143003409
1661947734375,51.21820451867727
1661947734415,45.73991499895284
1661947734455,45.83802460208348
1661947734496,45.367592126959224
1661947734535,37.66109419299486
1661947734575,33.50771314786514
1661947734615,27.126124839521136
1661947734657,51.89728756987084
1661947734695,57.375528123067156
1661947734733,57.451155829288
1661947734774,56.733065066511784
1661947734815,55.19464816424239
1661947734852,45.937391564808735
1661947734889,43.30620232043593
1661947734932,36.695260726993084
1661947734972,33.19369299931158
1661947735013,24.044002294354925
1661947735053,19.93158699666132
1661947735093,15.797641594434946
1661947735133,15.155043885793145
1661947735168,14.710221396625027
1661947735213,11.0889546382737
1661947735255,12.496835484614675
1661947735295,11.074945436236836
1661947735335,11.789378146132094
1661947735375,11.605011975806448
1661947735415,11.832859875588692
1661947735455,11.763865970350354
1661947735495,17.22353127974297
1661947735537,34.962261578373976
1661947735575,48.43090825067691
1661947735615,47.30855470133378
1661947735655,46.94255829339849
1661947735693,47.88568780632413
1661947735734,49.05223579317471
1661947735775,48.49655637598218
1661947735813,46.146748572424485
1661947735854,37.056635085523844
1661947735894,32.045922733599326
1661947735935,28.66237091547734
1661947735975,20.37333881220553
1661947736015,15.921931283554223
1661947736054,12.529135448764745
1661947736093,13.29162571916723
1661947736134,12.125469359988054
1661947736175,43.1950220532844
1661947736215,54.51010068246717
1661947736254,56.296945822743716
1661947736293,56.485327312056825
1661947736333,56.445682297333725
1661947736375,57.853881559669524
1661947736415,57.13577155440404
1661947736455,56.314940918700394
1661947736495,43.469925865345964
1661947736533,42.866410795189026
1661947736573,36.92451473048139
1661947736617,33.60752973372539
1661947736655,29.058084194988012
1661947736693,21.21754824012116
1661947736735,17.89698999318896
1661947736774,15.856461382863552
1661947736814,15.844299490768481
1661947736856,50.67983119262539
1661947736889,50.808298742452095
1661947736926,49.78817189447958
1661947736970,50.39979008084018
